Lat,Lon,TT
83.4896557,-23.7676806,4.27
83.4896102,-23.7675442,4.307
83.4895576,-23.7674059,4.448
83.4894966,-23.7672657,4.792
83.4894509,-23.7671274,5.332
83.4893982,-23.7669872,5.96
83.4893451,-23.7668488,6.545
83.489292,-23.7667105,7.023
83.489239,-23.7665721,7.414
83.4891859,-23.7664355,7.732
83.4891329,-23.7663011,7.869
83.4890799,-23.766163,7.719
83.4890268,-23.7660261,7.396
83.4889738,-23.7658935,7.051
83.4889207,-23.7657573,6.615
83.4888677,-23.7656225,6.016
83.4888146,-23.7654882,5.397
83.4887616,-23.7653518,4.953
83.4887085,-23.7652172,4.747
83.4886555,-23.765081,4.715
83.4886024,-23.7649444,4.752
83.4885493,-23.7648097,4.798
83.4884962,-23.7646752,4.846
83.4884432,-23.7645407,4.885
83.4883902,-23.7644059,4.88
83.4883371,-23.7642733,4.836
83.4882841,-23.7641388,4.817
83.488231,-23.7640075,4.85
83.488178,-23.7638756,4.896
83.4881249,-23.763741,4.937
83.4880719,-23.763608,5.008
83.4880188,-23.7634755,5.161
83.4879658,-23.7633428,5.429
83.4879128,-23.7632105,5.789
83.4878595,-23.7630758,6.165
83.4878074,-23.7629445,6.469
83.4877477,-23.762812,6.624
83.4876924,-23.7626826,6.589
83.4876399,-23.7625508,6.395
83.4875867,-23.7624207,6.117
83.4875336,-23.7622923,5.797
83.4874809,-23.7621624,5.436
83.4874266,-23.7620286,5.11
83.4873809,-23.7618952,4.976
83.4873242,-23.7617629,5.1
83.4872678,-23.7616299,5.355
83.4872156,-23.7614986,5.539
83.4871623,-23.7613681,5.576
83.4871094,-23.7612369,5.535
83.4870563,-23.7611088,5.499
83.4870033,-23.7609813,5.466
83.4869501,-23.7608497,5.35
83.486897,-23.7607171,5.118
83.486844,-23.7605832,4.907
83.4867909,-23.7604487,4.859
83.486738,-23.7603131,4.92
83.4866846,-23.7601761,4.981
83.4866329,-23.7600421,5.115
83.4865731,-23.7599097,5.429
83.4865228,-23.7597773,5.785
83.486469,-23.7596433,5.972
83.4864111,-23.7595098,5.98
83.4863593,-23.7593765,5.887
83.4863058,-23.7592407,5.745
83.4862528,-23.7591042,5.633
83.4861997,-23.7589678,5.598
83.4861468,-23.7588312,5.575
83.4860934,-23.7586958,5.518
83.4860414,-23.7585615,5.457
83.4859836,-23.7584268,5.328
83.4859262,-23.7582927,4.996
83.4858741,-23.7581561,4.459
83.4858208,-23.7580183,3.862
83.4857678,-23.7578823,3.336
83.4857148,-23.7577452,2.932
83.4856614,-23.7576054,2.655
83.4856096,-23.7574669,2.51
83.4855511,-23.7573304,2.503
83.4854982,-23.7571904,2.627
83.485447,-23.757052,2.89
83.4853877,-23.7569151,3.282
83.485336,-23.7567765,3.658
83.4852826,-23.7566381,3.815
83.4852296,-23.7565008,3.768
83.4851766,-23.7563637,3.752
83.4851235,-23.7562254,3.922
83.4850705,-23.7560863,4.14
83.4850174,-23.755946,4.108
83.4849643,-23.7558052,3.739
83.4849112,-23.7556628,3.257
83.4848582,-23.7555211,2.875
83.4848051,-23.7553776,2.609
83.4847521,-23.755236,2.433
83.4846991,-23.7550959,2.362
83.484646,-23.7549531,2.4
83.484593,-23.7548152,2.501
83.4845399,-23.7546738,2.604
83.4844869,-23.7545323,2.686
83.4844338,-23.7543919,2.76
83.4843808,-23.7542488,2.824
83.4843277,-23.7541054,2.868
83.4842747,-23.753963,2.919
83.4842216,-23.7538188,3.01
83.4841686,-23.7536747,3.132
83.4841156,-23.7535313,3.264
83.4840625,-23.7533888,3.398
83.4840093,-23.7532452,3.487
83.4839563,-23.7531028,3.446
83.4839031,-23.7529586,3.296
83.4838507,-23.7528142,3.17
83.4837951,-23.7526684,3.142
83.4837374,-23.7525216,3.171
83.4836919,-23.7523723,3.215
83.4836382,-23.7522268,3.273
83.4835836,-23.7520808,3.336
83.4835236,-23.7519349,3.39
83.4834715,-23.7517894,3.44
83.4834182,-23.7516453,3.521
83.4833651,-23.7514992,3.655
83.4833121,-23.7513529,3.786
83.483259,-23.7512055,3.827
83.483206,-23.7510618,3.781
83.4831529,-23.7509153,3.741
83.4830999,-23.7507676,3.786
83.4830468,-23.7506219,3.891
83.4829938,-23.750476,3.935
83.4829407,-23.75033,3.845
83.4828877,-23.750182,3.701
83.4828346,-23.7500346,3.619
83.4827816,-23.7498881,3.59
83.4827285,-23.7497418,3.539
83.4826755,-23.7495938,3.467
83.4826224,-23.749411,3.427
83.4825694,-23.7492691,3.45
83.4825164,-23.749119,3.566
83.4824633,-23.7489752,3.773
83.4824102,-23.7488272,3.957
83.4823571,-23.7486815,3.998
83.4823041,-23.7485356,3.897
83.482251,-23.7483895,3.731
83.482198,-23.7482398,3.587
83.4821449,-23.748092,3.534
83.4820919,-23.7479424,3.574
83.4820388,-23.7477965,3.681
83.4819858,-23.7476486,3.887
83.4819327,-23.7475051,4.235
83.4818721,-23.7473953,4.66
83.4818191,-23.7472511,5.07
83.4817659,-23.7471052,5.521
83.4817129,-23.7469593,6.112
83.4816598,-23.7468134,6.834
83.4816068,-23.7466657,7.614
83.4815537,-23.7465161,8.306
83.4815006,-23.7463682,8.708
83.4814478,-23.7462204,8.74
83.4813872,-23.7460725,8.437
83.4813339,-23.7459266,7.844
83.4812809,-23.7457807,7.058
83.4812278,-23.7456365,6.238
83.4811748,-23.7454926,5.496
83.4811217,-23.7453486,4.875
83.4810685,-23.7452046,4.392
83.481016,-23.7450607,4.055
83.4809555,-23.7449149,3.855
83.4809017,-23.7447689,3.765
83.4808489,-23.7446249,3.749
83.4807958,-23.7444792,3.772
83.4807427,-23.7443347,3.818
83.4806897,-23.7441926,3.873
83.4806364,-23.7440489,3.92
83.4805843,-23.7439046,3.952
83.4805231,-23.7437625,3.988
83.4804768,-23.7436187,4.05
83.4804181,-23.7434762,4.14
83.4803633,-23.7433357,4.266
83.4803108,-23.7431956,4.463
83.4802576,-23.7430553,4.761
83.4802046,-23.7429154,5.091
83.4801515,-23.7427719,5.26
83.4800985,-23.7426293,5.141
83.4800454,-23.7424874,4.861
83.4799924,-23.742345,4.644
83.4799393,-23.7422049,4.583
83.4798863,-23.7420612,4.706
83.4798332,-23.7419215,5.097
83.4797801,-23.7417835,5.76
83.479727,-23.7416452,6.489
83.479674,-23.7415068,7.055
83.479621,-23.7413685,7.455
83.4795679,-23.7412304,7.798
83.4795149,-23.7410908,8.089
83.4794618,-23.7409489,8.285
83.4794088,-23.740808,8.398
83.4793555,-23.7406683,8.433
83.4793035,-23.7405262,8.399
83.4792442,-23.7403869,8.374
83.4791885,-23.7402474,8.473
83.479136,-23.7401085,8.813
83.4790827,-23.7399688,9.458
83.4790298,-23.7398299,10.338
83.4789767,-23.7396905,11.394
83.4789237,-23.73955,12.793
83.4788706,-23.7394101,14.539
83.4788176,-23.7392686,15.961
83.4787645,-23.7391267,16.341
83.4787115,-23.7389829,15.812
83.4786582,-23.7388411,14.976
83.4786062,-23.7387014,14.084
83.4785477,-23.7385609,13.068
83.478491,-23.7384217,11.905
83.4784387,-23.7382841,10.678
83.4783854,-23.738143,9.517
83.4783325,-23.7380032,8.548
83.4782794,-23.7378631,7.828
83.4782264,-23.7377206,7.356
83.4781733,-23.7375784,7.095
83.4781203,-23.7374373,6.983
83.4780672,-23.7372974,6.972
83.4780142,-23.7371569,7.026
83.4779611,-23.7370179,7.083
83.4779081,-23.7368787,7.089
83.477855,-23.7367385,7.068
83.477802,-23.7365971,7.105
83.4777489,-23.7364559,7.256
83.4776959,-23.736315,7.509
83.4776428,-23.7361727,7.815
83.4775898,-23.7360306,8.105
83.4775367,-23.7358887,8.281
83.4774836,-23.7357455,8.262
83.4774306,-23.7356024,8.077
83.4773775,-23.7354595,7.835
83.4773245,-23.7353162,7.614
83.4772712,-23.7351736,7.429
83.4772191,-23.7350292,7.268
83.4771622,-23.734886,7.119
83.4771039,-23.7347444,6.98
83.4770519,-23.7346011,6.867
83.4769985,-23.7344581,6.779
83.4769456,-23.7343146,6.658
83.4768924,-23.734169,6.412
83.4768394,-23.7340248,5.998
83.4767862,-23.7338784,5.475
83.4767335,-23.7337332,4.955
83.4766795,-23.7335896,4.536
83.4766303,-23.7334447,4.261
83.4765802,-23.7332994,4.095
83.4765195,-23.733155,3.962
83.4764707,-23.7330089,3.84
83.4764233,-23.732863,3.758
83.4763693,-23.7327176,3.724
83.4763165,-23.7325738,3.725
83.4762634,-23.7324297,3.757
83.4762104,-23.7322859,3.832
83.4761575,-23.7321414,3.997
83.4761038,-23.7319952,4.308
83.4760532,-23.7318495,4.765
83.4760066,-23.7317034,5.303
83.4759526,-23.7315582,5.832
83.4758998,-23.7314134,6.267
83.4758466,-23.7312656,6.577
83.4757937,-23.73112,6.79
83.4757402,-23.7309741,6.918
83.4756891,-23.7308278,6.949
83.4756428,-23.7306802,6.917
83.4755888,-23.7305345,6.84
83.475536,-23.7303886,6.629
83.4754829,-23.7302428,6.237
83.4754299,-23.7300962,5.814
83.4753768,-23.7299466,5.536
83.4753238,-23.7297988,5.403
83.4752708,-23.7296484,5.325
83.4752177,-23.7294974,5.278
83.4751646,-23.7293497,5.278
83.4751115,-23.7291998,5.277
83.4750585,-23.7290504,5.178
83.4750054,-23.7289026,4.973
83.4749524,-23.7287549,4.785
83.4748993,-23.7286068,4.745
83.4748463,-23.7284575,4.88
83.4747932,-23.7283115,5.152
83.4747402,-23.7281615,5.606
83.4746872,-23.728012,6.348
83.4746339,-23.7278645,7.361
83.4745818,-23.7277185,8.497
83.4745353,-23.7275707,9.572
83.474475,-23.7274249,10.318
83.47443,-23.727277,10.455
83.4743764,-23.7271313,9.971
83.4743234,-23.7269874,9.144
83.4742704,-23.7268433,8.214
83.4742173,-23.7266974,7.259
83.4741643,-23.7265515,6.373
83.4741112,-23.7264056,5.702
83.4740584,-23.7262617,5.308
83.4740129,-23.7261157,5.099
83.4739597,-23.7259698,4.96
83.4739067,-23.725826,4.897
83.4738536,-23.7256817,4.976
83.4738006,-23.7255035,5.14
83.4737475,-23.7253577,5.256
83.473702,-23.7252137,5.291
83.473649,-23.7250696,5.298
83.473596,-23.7249257,5.279
83.4735429,-23.7247816,5.199
83.4734899,-23.7246377,5.071
83.4734367,-23.7244918,4.944
83.4733837,-23.7243458,4.856
83.4733306,-23.7242019,4.824
83.4732776,-23.7240577,4.824
83.4732245,-23.7239144,4.809
83.4731715,-23.7237679,4.786
83.4731183,-23.7236601,4.826
83.4730659,-23.7234829,4.976
83.4730049,-23.7233708,5.226
83.4729585,-23.7232309,5.594
83.4729069,-23.7230876,6.182
83.4728462,-23.7229441,7.18
83.4727923,-23.7227999,8.756
83.4727395,-23.7226575,10.797
83.4726864,-23.7225175,12.847
83.4726333,-23.722372,14.52
83.4725803,-23.7222292,15.876
83.4725272,-23.7220876,17.21
83.4724742,-23.7219434,18.704
83.4724212,-23.7218028,20.404
83.4723681,-23.7216611,22.392
83.4723151,-23.7215188,24.873
83.472262,-23.7213782,27.955
83.472209,-23.7212384,31.331
83.4721559,-23.7210963,34.236
83.4721029,-23.7209559,35.828
83.4720498,-23.7208142,35.801
83.4719968,-23.720672,34.675
83.4719437,-23.7205299,33.37
83.4718907,-23.7203877,32.449
83.4718376,-23.720247,31.715
83.4717845,-23.7201071,30.674
83.4717315,-23.7199652,29.393
83.4716784,-23.7198245,28.268
83.4716254,-23.7196844,27.161
83.4715723,-23.7195444,25.624
83.4715193,-23.7194026,23.718
83.4714662,-23.7192619,21.884
83.4714132,-23.7191205,20.421
83.4713601,-23.7189782,19.391
83.4713071,-23.7188361,18.703
83.471254,-23.718694,18.275
83.471201,-23.7185519,18.21
83.4711479,-23.7184099,18.623
83.4710949,-23.7182675,19.4
83.4710418,-23.7181269,20.327
83.4709888,-23.7179855,21.359
83.4709357,-23.7178434,22.609
83.4708826,-23.7177001,24.269
83.4708296,-23.7175559,26.679
83.4707765,-23.7174121,30.37
83.4707235,-23.717267,35.78
83.4706704,-23.7171207,42.454
83.4706174,-23.7169762,48.32
83.4705643,-23.716831,50.783
83.4705113,-23.7166861,49.468
83.470458,-23.7165423,nan
83.470406,-23.7163983,nan
83.4703477,-23.7162542,nan
83.4702907,-23.7161102,nan
83.4702388,-23.7159664,nan
83.4701842,-23.7158214,nan
83.4701373,-23.7156751,nan
83.4700834,-23.7155305,45.66
83.4700252,-23.7153856,43.498
83.4699734,-23.7152395,41.739
83.46992,-23.7150936,40.845
83.469867,-23.7149477,39.832
83.469814,-23.714802,37.984
83.4697609,-23.7146557,36.304
83.4697079,-23.7145112,36.026
83.4696548,-23.7143655,36.738
83.4696018,-23.7142172,37.025
83.4695487,-23.7140697,36.248
83.4694959,-23.7139216,34.898
83.4694419,-23.7137749,33.669
83.469393,-23.7136282,32.865
83.469345,-23.7134812,32.498
83.4692909,-23.7133347,32.5
83.4692381,-23.7131864,32.837
83.469185,-23.7130397,33.361
83.469132,-23.7128932,33.547
83.4690789,-23.7127453,32.854
83.4690258,-23.7125968,31.43
83.4689727,-23.7124467,30.005
83.4689197,-23.7122982,29.001
83.4688667,-23.7121494,28.164
83.4688136,-23.7120013,27.239
83.4687606,-23.7118537,26.552
83.4687075,-23.7117022,26.569
83.4686545,-23.7115522,27.351
83.4686014,-23.7114005,28.664
83.4685484,-23.7112484,30.183
83.4684953,-23.7110947,31.677
83.4684423,-23.7109411,33.311
83.4683892,-23.7107882,35.412
83.4683362,-23.7106368,37.742
83.4682831,-23.7104853,39.526
83.4682301,-23.7103333,40.295
83.468177,-23.7101796,40.174
83.4681239,-23.7100263,39.429
83.4680709,-23.7098724,38.244
83.4680178,-23.7097162,36.93
83.4679648,-23.7095596,35.993
83.4679117,-23.7094071,35.745
83.4678587,-23.7092552,36.032
83.4678056,-23.7091012,36.387
83.4677526,-23.7089455,36.199
83.4676995,-23.7087907,34.996
83.4676465,-23.708637,32.919
83.4675934,-23.7084817,30.686
83.4675404,-23.7083286,29.005
83.4674873,-23.7081746,28.132
83.4674343,-23.7080195,27.762
83.4673813,-23.707866,27.263
83.4673281,-23.7077099,26.222
83.4672755,-23.7075532,24.812
83.467221,-23.7073998,23.562
83.4671608,-23.7072441,22.846
83.4671085,-23.7070892,22.63
83.4670552,-23.7069356,22.617
83.4670022,-23.70678,22.658
83.4669492,-23.7066249,23.051
83.4668961,-23.7064716,24.178
83.4668431,-23.7063179,25.735
83.46679,-23.7061624,26.768
83.466737,-23.7060072,26.768
83.466684,-23.7058538,26.249
83.4666309,-23.7057003,26.029
83.4665778,-23.705547,26.38
83.4665247,-23.7053953,27.073
83.4664716,-23.7052419,27.97
83.4664187,-23.7050903,29.179
83.4663652,-23.7049367,30.543
83.4663046,-23.7047833,31.483
83.466252,-23.7046299,31.63
83.4661988,-23.7044783,31.237
83.4661458,-23.7043269,30.782
83.4660927,-23.7041771,30.407
83.4660397,-23.7040217,29.895
83.4659866,-23.7038702,29.103
83.4659336,-23.7037166,28.183
83.4658805,-23.7035632,27.375
83.4658274,-23.7034097,26.791
83.4657744,-23.7032581,26.4
83.4657213,-23.7031065,26.118
83.4656683,-23.7029512,25.917
83.4656153,-23.7027996,25.829
83.4655547,-23.7026461,25.918
83.4655015,-23.7024964,26.22
83.4654485,-23.7023449,26.514
83.4653954,-23.7021933,26.416
83.4653424,-23.7020399,25.97
83.4652893,-23.7018864,25.662
83.4652362,-23.7017329,25.642
83.4651832,-23.7015795,25.581
83.4651301,-23.7014243,25.399
83.4650771,-23.7012702,25.404
83.465024,-23.7011185,25.598
83.464971,-23.7009387,25.434
83.4649179,-23.7007861,24.483
83.4648649,-23.7006393,23.001
83.4648118,-23.7004877,21.542
83.4647588,-23.7003378,20.354
83.4647057,-23.7001882,19.375
83.4646527,-23.7000385,18.53
83.4645996,-23.6998889,17.831
83.4645466,-23.6997377,17.284
83.4644936,-23.6995857,16.829
83.4644405,-23.6994377,16.429
83.4643876,-23.6992879,16.167
83.4643338,-23.6991418,16.111
83.4642878,-23.6989927,16.123
83.4642362,-23.6988443,16.024
83.4641828,-23.698697,15.768
83.4641298,-23.6985458,15.313
83.4640768,-23.6983957,14.67
83.4640237,-23.6982462,14.032
83.4639706,-23.6980964,13.577
83.4639175,-23.6979468,13.275
83.4638645,-23.6977968,13.027
83.4638114,-23.6976491,12.819
83.4637584,-23.6974985,12.713
83.4637054,-23.6973464,12.744
83.4636523,-23.6971966,12.872
83.4635993,-23.6970453,13.063
83.4635462,-23.696895,13.361
83.4634932,-23.6967454,13.812
83.4634401,-23.6965962,14.343
83.4633871,-23.6964435,14.755
83.463334,-23.6962912,14.842
83.463281,-23.6961395,14.514
83.4632277,-23.6959895,13.784
83.4631757,-23.6958383,12.672
83.4631165,-23.6956883,11.289
83.4630605,-23.6955372,9.875
83.4630085,-23.695387,8.641
83.4629539,-23.6952359,7.673
83.4629081,-23.6950857,6.995
83.4628513,-23.6949346,6.609
83.4627998,-23.6947845,6.455
83.4627523,-23.6946333,6.435
83.4626915,-23.6944843,6.503
83.462641,-23.6943345,6.73
83.4625921,-23.6941823,7.196
83.462538,-23.6940319,7.761
83.4624853,-23.6938827,8.113
83.4624321,-23.6937318,8.149
83.4623791,-23.6935801,8.101
83.462326,-23.6934284,8.235
83.4622732,-23.6932778,8.587
83.4622192,-23.6931286,9.051
83.4621712,-23.6929774,9.562
83.4621222,-23.6928273,10.163
83.4620682,-23.6926754,10.902
83.4620154,-23.6925234,11.73
83.4619623,-23.6923747,12.598
83.4619094,-23.6922224,13.556
83.4618553,-23.692071,14.513
83.461807,-23.6919196,15.203
83.4617585,-23.6917667,15.663
83.4617045,-23.6916147,16.332
83.4616517,-23.69146,17.421
83.4615984,-23.6913043,18.512
83.4615457,-23.6911501,18.963
83.4614917,-23.6909957,18.555
83.4614429,-23.6908412,17.655
83.4613948,-23.6906873,16.745
83.4613406,-23.6905307,15.978
83.4612879,-23.6903735,15.248
83.4612348,-23.6902155,14.418
83.4611817,-23.6900563,13.408
83.4611287,-23.6898963,12.304
83.4610756,-23.6897357,11.37
83.4610226,-23.6895772,10.806
83.4609695,-23.6894161,10.604
83.4609165,-23.6892544,10.633
83.4608635,-23.689095,10.736
83.4608104,-23.688934,10.806
83.4607574,-23.6887713,10.817
83.4607043,-23.6886076,10.798
83.4606513,-23.6884464,10.812
83.460598,-23.6882831,10.938
83.4605459,-23.6881201,11.231
83.4604892,-23.6879579,11.756
83.4604329,-23.6877964,12.472
83.460387,-23.6876334,13.059
83.4603325,-23.6874697,13.2
83.4602804,-23.6873054,13.01
83.4602247,-23.6871418,12.798
83.4601654,-23.6869745,12.6
83.4601133,-23.6868083,12.221
83.46006,-23.6866438,11.545
83.460007,-23.6864781,10.644
83.459954,-23.6863123,9.679
83.4599009,-23.6861495,8.796
83.4598479,-23.6859836,8.106
83.4597947,-23.6858179,7.65
83.4597417,-23.6856543,7.37
83.4596886,-23.6854878,7.152
83.4596356,-23.6853224,6.888
83.4595825,-23.6851537,6.505
83.4595295,-23.6849872,6
83.4594765,-23.6848207,5.448
83.4594233,-23.6846558,4.937
83.4593707,-23.6844887,4.504
83.4593161,-23.6843224,4.144
83.459256,-23.6841577,3.861
83.4592038,-23.6839925,3.661
83.4591505,-23.683826,3.525
83.4590974,-23.6836613,3.427
83.4590444,-23.6834964,3.353
83.4589913,-23.6833315,3.303
83.4589383,-23.6831667,3.279
83.4588852,-23.6830019,3.286
83.4588322,-23.682837,3.324
83.4587791,-23.6826722,3.377
83.4587261,-23.6825073,3.418
83.4586731,-23.6823425,3.433
83.45862,-23.6821777,3.45
83.4585669,-23.6820128,3.517
83.4585141,-23.6818481,3.66
83.4584602,-23.6816853,3.907
83.4584004,-23.6815223,4.286
83.4583548,-23.6813593,4.819
83.4582936,-23.6811966,5.518
83.4582411,-23.6810373,6.38
83.4581879,-23.6808744,7.348
83.4581349,-23.6807133,8.294
83.4580818,-23.6805504,9.109
83.4580288,-23.6803893,9.814
83.4579758,-23.6802283,10.49
83.4579227,-23.6800692,11.116
83.4578697,-23.6799101,11.568
83.4578166,-23.6797508,11.761
83.4577636,-23.6795917,11.727
83.4577105,-23.6794326,11.545
83.4576575,-23.6792734,11.314
83.4576044,-23.6791143,11.157
83.4575513,-23.678957,11.119
83.4574982,-23.6787998,11.052
83.4574452,-23.6786425,10.725
83.4573921,-23.6784851,10.097
83.4573391,-23.6783297,9.45
83.4572861,-23.6781744,9.14
83.457233,-23.6780171,9.305
83.45718,-23.6778618,9.909
83.4571269,-23.6777045,10.911
83.4570739,-23.6775509,12.303
83.4570208,-23.6773939,14.03
83.4569678,-23.6772382,15.829
83.4569147,-23.6770848,17.327
83.4568617,-23.6769294,18.495
83.4568086,-23.6767776,19.64
83.4567556,-23.6766242,20.886
83.4567025,-23.6764725,22.084
83.4566495,-23.6763192,23.143
83.4565964,-23.6761659,24
83.4565433,-23.6760105,24.419
83.4564903,-23.6758571,24.12
83.4564372,-23.6757002,23.051
83.4563842,-23.6755445,21.393
83.4563311,-23.6753891,19.433
83.4562781,-23.6752352,17.489
83.456225,-23.6750835,15.833
83.456172,-23.674932,14.586
83.4561189,-23.6747803,13.703
83.4560659,-23.6746289,13.043
83.4560128,-23.6744759,12.474
83.4559598,-23.6743208,11.889
83.4559068,-23.6741652,11.142
83.4558535,-23.6740114,10.158
83.4558014,-23.6738578,9.1
83.4557416,-23.6737061,8.237
83.4556864,-23.6735527,7.703
83.4556339,-23.6734022,7.438
83.4555807,-23.6732513,7.267
83.4555277,-23.6730998,7.045
83.4554747,-23.6729468,6.776
83.4554216,-23.6727932,6.567
83.4553686,-23.6726396,6.502
83.4553155,-23.6724874,6.6
83.4552625,-23.6723363,6.847
83.4552094,-23.6721828,7.242
83.4551566,-23.6720323,7.81
83.4551025,-23.6718803,8.507
83.4550556,-23.6717264,9.141
83.4550054,-23.671573,9.534
83.4549517,-23.6714198,9.721
83.4548988,-23.6712648,9.86
83.4548457,-23.6711106,10.047
83.4547926,-23.6709572,10.251
83.4547395,-23.6708039,10.401
83.4546865,-23.6706494,10.521
83.4546335,-23.6704926,10.712
83.4545802,-23.6703354,10.98
83.4545282,-23.6701778,11.305
83.4544697,-23.670022,11.728
83.454413,-23.6698654,12.157
83.4543608,-23.6697094,12.327
83.4543075,-23.6695522,12.084
83.4542545,-23.6693917,11.511
83.4542015,-23.6692298,10.789
83.4541482,-23.6690653,10.087
83.4540961,-23.6689017,9.524
83.4540381,-23.6687377,9.145
83.4539808,-23.6685734,8.958
83.4539287,-23.6684118,8.972
83.4538754,-23.6682508,9.115
83.4538225,-23.6680899,9.18
83.4537692,-23.667928,9.006
83.4537171,-23.6677645,8.68
83.4536595,-23.667603,8.428
83.4536018,-23.66744,8.35
83.4535497,-23.667276,8.388
83.4534964,-23.6671122,8.529
83.4534434,-23.6669481,8.852
83.4533904,-23.6667844,9.303
83.4533373,-23.6666201,9.631
83.4532843,-23.6664575,9.618
83.4532312,-23.6662947,9.232
83.4531782,-23.6661307,8.531
83.4531251,-23.6659667,7.615
83.4530721,-23.6658031,6.69
83.453019,-23.6656385,5.983
83.452966,-23.6654766,5.568
83.452913,-23.6653159,5.356
83.4528599,-23.6651539,5.222
83.4528068,-23.6649915,5.086
83.4527537,-23.6648302,4.934
83.4527007,-23.6646664,4.81
83.4526476,-23.6645011,4.757
83.4525946,-23.6643374,4.769
83.4525415,-23.664173,4.808
83.4524885,-23.6640073,4.842
83.4524354,-23.6638439,4.88
83.4523824,-23.6636802,4.937
83.4523293,-23.6635184,4.959
83.4522763,-23.6633535,4.908
83.4522233,-23.663191,4.859
83.4521702,-23.6630276,4.894
83.4521173,-23.6628623,5.022
83.4520635,-23.6626983,5.25
83.4520136,-23.6625343,5.578
83.4519641,-23.6623683,5.985
83.4519057,-23.6622052,6.498
83.4518611,-23.6620407,7.169
83.451804,-23.6618769,7.954
83.4517467,-23.6617107,8.726
83.4517013,-23.6615482,9.361
83.4516471,-23.6613851,9.728
83.4515943,-23.6612222,9.694
83.4515411,-23.6610592,9.275
83.4514881,-23.6608964,8.659
83.4514351,-23.660733,8.052
83.451382,-23.6605684,7.615
83.4513289,-23.6604052,7.395
83.451276,-23.6602406,7.271
83.4512226,-23.6600775,7.119
83.4511709,-23.6599128,6.982
83.451125,-23.6597497,6.969
83.4510712,-23.6595853,7.027
83.4510183,-23.6594239,7.002
83.4509652,-23.6592593,6.892
83.4509122,-23.6590984,6.822
83.4508591,-23.6589351,6.81
83.4508062,-23.6587725,6.774
83.4507529,-23.6586114,6.739
83.4507007,-23.658448,6.893
83.450655,-23.6582834,7.405
83.4506014,-23.6581204,8.17
83.4505485,-23.6579556,8.808
83.4504954,-23.6577926,8.995
83.4504424,-23.6576279,8.689
83.4503893,-23.6574669,8.042
83.4503363,-23.6573038,7.214
83.4502832,-23.6571411,6.317
83.4502302,-23.6569799,5.47
83.4501771,-23.656815,4.787
83.450124,-23.6566521,4.311
83.450071,-23.6564871,4.038
83.4500179,-23.6563223,3.975
83.4499649,-23.6561575,4.125
83.4499118,-23.6559945,4.448
83.4498588,-23.6558297,4.841
83.4498057,-23.6556668,5.142
83.4497527,-23.6555038,5.235
83.4496996,-23.6553409,5.173
83.449639,-23.6551799,5.117
83.4495859,-23.6550188,5.133
83.4495329,-23.6548559,5.164
83.4494797,-23.654693,5.168
83.4494267,-23.6545281,5.145
83.4493736,-23.6543651,5.1
83.4493206,-23.6542022,5.073
83.4492676,-23.654041,5.139
83.4492145,-23.6538817,5.305
83.4491615,-23.6537226,5.442
83.4491083,-23.6535634,5.408
83.4490557,-23.6534044,5.195
83.4489953,-23.6532434,4.916
83.448941,-23.653084,4.672
83.4488961,-23.6529249,4.498
83.4488364,-23.6527657,4.386
83.4487822,-23.6526083,4.346
83.4487295,-23.6524511,4.432
83.4486763,-23.6522938,4.679
83.4486233,-23.6521365,5.012
83.4485703,-23.6519794,5.291
83.4485171,-23.6518204,5.429
83.4484647,-23.651661,5.42
83.4484045,-23.6515038,5.301
83.4483502,-23.6513446,5.14
83.4482975,-23.6511888,5.029
83.4482444,-23.651032,5.041
83.4481913,-23.6508743,5.195
83.4481382,-23.6507204,5.418
83.448085,-23.6505656,5.563
83.4480328,-23.6504099,5.532
83.4479728,-23.6502564,5.338
83.447918,-23.650101,5.04
83.4478655,-23.649949,4.681
83.4478123,-23.6497944,4.286
83.4477593,-23.6496402,3.878
83.4477062,-23.6494872,3.495
83.4476532,-23.6493319,3.169
83.4476002,-23.6491782,2.906
83.4475469,-23.649023,2.702
83.4474947,-23.6488704,2.55
83.4474352,-23.6487191,2.443
83.4473798,-23.6485673,2.37
83.4473273,-23.6484161,2.317
83.4472741,-23.6482626,2.279
83.4472211,-23.6481121,2.257
83.447168,-23.6479611,2.241
83.447115,-23.6478111,2.228
83.447062,-23.6476585,2.225
83.4470089,-23.6475076,2.234
83.4469559,-23.6473567,2.248
83.4469026,-23.6472062,2.271
83.4468505,-23.6470569,2.327
83.4467916,-23.6469067,2.436
83.4467354,-23.6467596,2.584
83.4466831,-23.646613,2.722
83.4466298,-23.6464638,2.807
83.4465769,-23.646314,2.841
83.4465238,-23.6461644,2.86
83.4464708,-23.6460144,2.883
83.4464175,-23.6458662,2.905
83.4463655,-23.6457172,2.918
83.446307,-23.6455685,2.932
83.4462502,-23.6454205,2.958
83.446198,-23.6452751,2.971
83.4461447,-23.6451303,2.932
83.4460918,-23.6449844,2.835
83.4460385,-23.6448371,2.701
83.4459864,-23.6446914,2.561
83.4459285,-23.6445469,2.434
83.4458712,-23.6443996,2.338
83.4458191,-23.6442527,2.281
83.4457657,-23.644107,2.263
83.4457127,-23.6439609,2.267
83.4456596,-23.643816,2.271
83.4456067,-23.643672,2.267
83.4455534,-23.6435291,2.262
83.4455013,-23.6433862,2.258
83.4454439,-23.6432419,2.253
83.445386,-23.6430983,2.247
